::1 - - [17/May/2020:07:45:17 +0000] "POST /signup HTTP/1.1" 403 69 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:39:40 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:42 +0000] "GET /food/top HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:42 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:44 +0000] "GET /food/top HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:44 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:49 +0000] "GET /food/top HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:39:49 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:41:00 +0000] "GET /food/top-restaurants HTTP/1.1" 503 2 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:42:38 +0000] "GET /food/top-restaurants HTTP/1.1" 503 2 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:42:42 +0000] "GET /food/top-restaurants HTTP/1.1" 503 2 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:43:12 +0000] "GET /food/top-restaurants HTTP/1.1" 200 24 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:43:51 +0000] "GET /food/top-restaurants HTTP/1.1" 200 24 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:43:52 +0000] "GET /food/top-restaurants HTTP/1.1" 200 24 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:43:53 +0000] "GET /food/top-restaurants HTTP/1.1" 200 24 "-" "PostmanRuntime/7.24.1"
::1 - - [17/May/2020:10:44:05 +0000] "GET /food/top-restaurants HTTP/1.1" 200 24 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:44:05 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top-restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:51:36 +0000] "GET /food HTTP/1.1" 200 24 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:51:36 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:51:42 +0000] "GET /food/top-restaurants HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:51:42 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top-restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:52:04 +0000] "GET /food/top-restaurants HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:52:04 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top-restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:52:52 +0000] "GET /admin/view-restaurants HTTP/1.1" 200 922 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:52:53 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/admin/view-restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:54:16 +0000] "GET /food/top-restaurants HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:54:16 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top-restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:55:12 +0000] "GET /food/ HTTP/1.1" - - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:55:14 +0000] "GET /food/ HTTP/1.1" 200 922 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:55:14 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:55:38 +0000] "GET /food/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:55:39 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:02 +0000] "GET /food/restaurants HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:02 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:27 +0000] "GET /food/restaurants HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:28 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:30 +0000] "GET /food/restaurants HTTP/1.1" 503 2 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:30 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:54 +0000] "GET /food/top/restaurants HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:56:55 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:57:21 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:57:22 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:10:59:25 +0000] "GET /top-restaurants HTTP/1.1" 401 45 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:59:25 +0000] "GET /food HTTP/1.1" 200 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:59:28 +0000] "GET /food/top/restaurants HTTP/1.1" 200 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:59:29 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:59:55 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:10:59:55 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:02:51 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:02:51 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:02:57 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:02:57 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:17 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:17 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:44 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:44 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:51 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:03:51 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:04:25 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:04:25 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:06 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:06 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:13 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:13 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:46 +0000] "GET /food/top/restaurants HTTP/1.1" - - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:46 +0000] "GET /food HTTP/1.1" - - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:48 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:05:48 +0000] "GET /food HTTP/1.1" 200 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:05 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:05 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:18 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
